replica,experimento,hiperparametro,valor_hiperparametro,orden_valor,tiempo_entrenamiento,accuracy_train,accuracy_test,error_test,gap_accuracy,f1_test,recall_test,auc_test
3,minimo_muestras_hoja,min_samples_leaf,1,0,0.0957592090126127,0.9994455225949542,0.9909502262443439,0.009049773755656076,0.008495296350610304,0.981029810298103,0.9705093833780161,0.9973293111244068
4,minimo_muestras_hoja,min_samples_leaf,1,0,0.0852883339393884,1.0,0.9941822882999354,0.005817711700064621,0.005817711700064621,0.9878869448183042,0.9839142091152815,0.9976535845919863
5,minimo_muestras_hoja,min_samples_leaf,1,0,0.0847508329898119,1.0,0.9948287007110537,0.005171299288946329,0.005171299288946329,0.9891891891891892,0.9812332439678284,0.9960493443738553
6,minimo_muestras_hoja,min_samples_leaf,1,0,0.09607545798644423,1.0,0.9928894634776988,0.007110536522301203,0.007110536522301203,0.9851551956815114,0.9785522788203753,0.9980566428104918
7,minimo_muestras_hoja,min_samples_leaf,1,0,0.08540858305059373,1.0,0.9915966386554622,0.008403361344537785,0.008403361344537785,0.9824561403508771,0.9758713136729222,0.9962514443871004
8,minimo_muestras_hoja,min_samples_leaf,1,0,0.08527308399789035,0.9997227612974772,0.9967679379444085,0.003232062055591456,0.002954823353068625,0.9932885906040269,0.9919571045576407,0.9977015405273326
9,minimo_muestras_hoja,min_samples_leaf,1,0,0.0983396670781076,0.9994455225949542,0.9948287007110537,0.005171299288946329,0.004616821883900557,0.9891891891891892,0.9812332439678284,0.9979584473238303
10,minimo_muestras_hoja,min_samples_leaf,1,0,0.08630462503060699,0.9994455225949542,0.995475113122172,0.004524886877828038,0.003970409472782266,0.990578734858681,0.9865951742627346,0.9995923745495567
11,minimo_muestras_hoja,min_samples_leaf,1,0,0.09667216590605676,0.9997227612974772,0.9915966386554622,0.008403361344537785,0.008126122642014955,0.9823609226594301,0.9705093833780161,0.9985099405803124
12,minimo_muestras_hoja,min_samples_leaf,1,0,0.09545366698876023,0.9994455225949542,0.9935358758888171,0.006464124111182912,0.005909646706137139,0.9864130434782609,0.9731903485254692,0.9977460710387256
13,minimo_muestras_hoja,min_samples_leaf,1,0,0.09471479197964072,0.9997227612974772,0.9909502262443439,0.009049773755656076,0.008772535053133246,0.981029810298103,0.9705093833780161,0.997361281747971
14,minimo_muestras_hoja,min_samples_leaf,1,0,0.08510316605679691,0.9997227612974772,0.9948287007110537,0.005171299288946329,0.004894060586423499,0.9891891891891892,0.9812332439678284,0.9944039990682847
15,minimo_muestras_hoja,min_samples_leaf,1,0,0.09623875003308058,0.9994455225949542,0.9935358758888171,0.006464124111182912,0.005909646706137139,0.9864864864864865,0.9785522788203753,0.9995661129659148
16,minimo_muestras_hoja,min_samples_leaf,1,0,0.08592033409513533,0.9997227612974772,0.9928894634776988,0.007110536522301203,0.006833297819778372,0.9850746268656716,0.9731903485254692,0.9974777461623834
17,minimo_muestras_hoja,min_samples_leaf,1,0,0.09657833306118846,0.9997227612974772,0.9941822882999354,0.005817711700064621,0.00554047299754179,0.9879194630872483,0.9865951742627346,0.9993982671922028
18,minimo_muestras_hoja,min_samples_leaf,1,0,0.09248049999587238,1.0,0.9896574014221073,0.010342598577892659,0.010342598577892659,0.9782608695652174,0.9651474530831099,0.9958038556572018
19,minimo_muestras_hoja,min_samples_leaf,1,0,0.08562616701237857,1.0,0.9909502262443439,0.009049773755656076,0.009049773755656076,0.981029810298103,0.9705093833780161,0.997518851249823
20,minimo_muestras_hoja,min_samples_leaf,1,0,0.08581908396445215,1.0,0.9922430510665805,0.007756948933419494,0.007756948933419494,0.9837837837837838,0.9758713136729222,0.995914611031692
21,minimo_muestras_hoja,min_samples_leaf,1,0,0.09672437515109777,1.0,0.9928894634776988,0.007110536522301203,0.007110536522301203,0.9850746268656716,0.9731903485254692,0.9939358577946665
22,minimo_muestras_hoja,min_samples_leaf,1,0,0.08514329208992422,0.9997227612974772,0.9896574014221073,0.010342598577892659,0.010065359875369828,0.9782608695652174,0.9651474530831099,0.9970016122328741
23,minimo_muestras_hoja,min_samples_leaf,1,0,0.13709858315996826,0.9997227612974772,0.9935358758888171,0.006464124111182912,0.006186885408660081,0.9865229110512129,0.9812332439678284,0.9978671026850756
24,minimo_muestras_hoja,min_samples_leaf,1,0,0.08696074993349612,1.0,0.9928894634776988,0.007110536522301203,0.007110536522301203,0.9850746268656716,0.9731903485254692,0.995195272001498
25,minimo_muestras_hoja,min_samples_leaf,1,0,0.08673049998469651,1.0,0.9948287007110537,0.005171299288946329,0.005171299288946329,0.9892761394101877,0.9892761394101877,0.9996985626921092
26,minimo_muestras_hoja,min_samples_leaf,1,0,0.08590762480162084,0.9997227612974772,0.9974143503555268,0.0025856496444731647,0.002308410941950334,0.9946236559139785,0.9919571045576407,0.9980235303789431
27,minimo_muestras_hoja,min_samples_leaf,1,0,0.0966902079526335,0.9994455225949542,0.9941822882999354,0.005817711700064621,0.005263234295018848,0.9878542510121457,0.9812332439678284,0.9994656338632845
28,minimo_muestras_hoja,min_samples_leaf,1,0,0.08603337500244379,0.9997227612974772,0.9941822882999354,0.005817711700064621,0.00554047299754179,0.9879518072289156,0.9892761394101877,0.9991002553082653
29,minimo_muestras_hoja,min_samples_leaf,1,0,0.08551537501625717,0.9997227612974772,0.9948287007110537,0.005171299288946329,0.004894060586423499,0.9891891891891892,0.9812332439678284,0.9960162319423067
0,minimo_muestras_hoja,min_samples_leaf,5,1,0.08572870795615017,0.9958414194621569,0.9935358758888171,0.006464124111182912,0.0023055435733397855,0.9864864864864865,0.9785522788203753,0.9973281693164224
1,minimo_muestras_hoja,min_samples_leaf,5,1,0.08452799986116588,0.9963958968672026,0.9935358758888171,0.006464124111182912,0.002860020978385558,0.9864864864864865,0.9785522788203753,0.9990317468291993
2,minimo_muestras_hoja,min_samples_leaf,5,1,0.09886562498286366,0.9947324646520654,0.9948287007110537,0.005171299288946329,-9.623605898823051e-05,0.9891891891891892,0.9812332439678284,0.9991116733881097
3,minimo_muestras_hoja,min_samples_leaf,5,1,0.0940318328794092,0.9961186581646798,0.9903038138332256,0.009696186166774368,0.005814844331454183,0.9796472184531886,0.967828418230563,0.998088613434056
4,minimo_muestras_hoja,min_samples_leaf,5,1,0.08535599987953901,0.9961186581646798,0.989010989010989,0.01098901098901095,0.0071076691536907655,0.9768707482993197,0.9624664879356568,0.9968954240903216
5,minimo_muestras_hoja,min_samples_leaf,5,1,0.08594350004568696,0.9961186581646798,0.9941822882999354,0.005817711700064621,0.001936369864744436,0.9878213802435724,0.9785522788203753,0.9952797657923462
6,minimo_muestras_hoja,min_samples_leaf,5,1,0.08549945917911828,0.9961186581646798,0.9935358758888171,0.006464124111182912,0.0025827822758627272,0.986449864498645,0.9758713136729222,0.9986869208178999
7,minimo_muestras_hoja,min_samples_leaf,5,1,0.08349900017492473,0.9958414194621569,0.9909502262443439,0.009049773755656076,0.00489119321781295,0.981081081081081,0.9731903485254692,0.9963245200981041
8,minimo_muestras_hoja,min_samples_leaf,5,1,0.09497500001452863,0.9958414194621569,0.9948287007110537,0.005171299288946329,0.0010127187511032032,0.989247311827957,0.9865951742627346,0.9973989614114573
9,minimo_muestras_hoja,min_samples_leaf,5,1,0.08468033303506672,0.9958414194621569,0.995475113122172,0.004524886877828038,0.000366306339984912,0.99055330634278,0.9839142091152815,0.998175390840873
10,minimo_muestras_hoja,min_samples_leaf,5,1,0.0978716250974685,0.995564180759634,0.9935358758888171,0.006464124111182912,0.002028304870816955,0.9864864864864865,0.9785522788203753,0.9994245287758449
11,minimo_muestras_hoja,min_samples_leaf,5,1,0.08634245907887816,0.9963958968672026,0.9915966386554622,0.008403361344537785,0.0047992582117404314,0.9823129251700681,0.967828418230563,0.9976935478714415
12,minimo_muestras_hoja,min_samples_leaf,5,1,0.09540370898321271,0.9961186581646798,0.9909502262443439,0.009049773755656076,0.005168431920335892,0.9808743169398907,0.9624664879356568,0.9969445218336522
13,minimo_muestras_hoja,min_samples_leaf,5,1,0.09727308293804526,0.9961186581646798,0.9922430510665805,0.007756948933419494,0.0038756070980993096,0.983739837398374,0.9731903485254692,0.9970781133678311
14,minimo_muestras_hoja,min_samples_leaf,5,1,0.09629191691055894,0.995564180759634,0.9922430510665805,0.007756948933419494,0.0033211296930535372,0.983739837398374,0.9731903485254692,0.995116487250572
15,minimo_muestras_hoja,min_samples_leaf,5,1,0.08480316703207791,0.9961186581646798,0.9909502262443439,0.009049773755656076,0.005168431920335892,0.981029810298103,0.9705093833780161,0.9992875118177127
16,minimo_muestras_hoja,min_samples_leaf,5,1,0.08303079102188349,0.9969503742722484,0.9922430510665805,0.007756948933419494,0.004707323205667913,0.9836956521739131,0.9705093833780161,0.9968269156112555
17,minimo_muestras_hoja,min_samples_leaf,5,1,0.08623820799402893,0.995564180759634,0.995475113122172,0.004524886877828038,8.906763746208135e-05,0.990578734858681,0.9865951742627346,0.9992601084260861
18,minimo_muestras_hoja,min_samples_leaf,5,1,0.08363720891065896,0.9969503742722484,0.9857789269553976,0.014221073044602406,0.011171447316850824,0.9698630136986301,0.9490616621983914,0.994439395115802
19,minimo_muestras_hoja,min_samples_leaf,5,1,0.08612712495960295,0.9963958968672026,0.9922430510665805,0.007756948933419494,0.00415284580062214,0.9836956521739131,0.9705093833780161,0.9977243766870213
20,minimo_muestras_hoja,min_samples_leaf,5,1,0.08500212500803173,0.9961186581646798,0.9909502262443439,0.009049773755656076,0.005168431920335892,0.9809782608695652,0.967828418230563,0.9949714776365486
21,minimo_muestras_hoja,min_samples_leaf,5,1,0.08499220805242658,0.9966731355697256,0.9915966386554622,0.008403361344537785,0.005076496914263373,0.9823129251700681,0.967828418230563,0.9943640357888295
22,minimo_muestras_hoja,min_samples_leaf,5,1,0.08518016617745161,0.9958414194621569,0.9877181641887525,0.012281835811247532,0.008123255273404406,0.9740791268758526,0.9571045576407506,0.9952626386725797
23,minimo_muestras_hoja,min_samples_leaf,5,1,0.0971450840588659,0.9952869420571112,0.9915966386554622,0.008403361344537785,0.0036903034016489977,0.9824086603518268,0.9731903485254692,0.9984585592210129
24,minimo_muestras_hoja,min_samples_leaf,5,1,0.08542516711167991,0.9963958968672026,0.989010989010989,0.01098901098901095,0.007384907856213596,0.9767441860465116,0.9571045576407506,0.994617517161374
25,minimo_muestras_hoja,min_samples_leaf,5,1,0.08668912504799664,0.9958414194621569,0.9941822882999354,0.005817711700064621,0.0016591311622214944,0.9878869448183042,0.9839142091152815,0.9995683965818836
26,minimo_muestras_hoja,min_samples_leaf,5,1,0.0854942079167813,0.9961186581646798,0.9967679379444085,0.003232062055591456,-0.0006492797797287286,0.9932705248990579,0.9892761394101877,0.9974777461623835
27,minimo_muestras_hoja,min_samples_leaf,5,1,0.08464429201558232,0.9952869420571112,0.9909502262443439,0.009049773755656076,0.004336715812767289,0.9809782608695652,0.967828418230563,0.9990865536124521
28,minimo_muestras_hoja,min_samples_leaf,5,1,0.08526820782572031,0.9961186581646798,0.9928894634776988,0.007110536522301203,0.0032291946869810184,0.9852348993288591,0.9839142091152815,0.9992669592739928
29,minimo_muestras_hoja,min_samples_leaf,5,1,0.09361924999393523,0.9963958968672026,0.9935358758888171,0.006464124111182912,0.002860020978385558,0.986449864498645,0.9758713136729222,0.996455828016314
0,minimo_muestras_hoja,min_samples_leaf,10,2,0.08683137502521276,0.9930690324369282,0.9928894634776988,0.007110536522301203,0.00017956895922943694,0.9850746268656716,0.9731903485254692,0.9971843015103835
1,minimo_muestras_hoja,min_samples_leaf,10,2,0.09671795787289739,0.9933462711394511,0.9922430510665805,0.007756948933419494,0.0011032200728705588,0.983739837398374,0.9731903485254692,0.9987942507684368
2,minimo_muestras_hoja,min_samples_leaf,10,2,0.09522483288310468,0.9922373163293596,0.9903038138332256,0.009696186166774368,0.0019335024961339986,0.9796472184531886,0.967828418230563,0.9993468858329033
3,minimo_muestras_hoja,min_samples_leaf,10,2,0.0831860420294106,0.9936235098419739,0.9877181641887525,0.012281835811247532,0.005905345653221428,0.9740791268758526,0.9571045576407506,0.9981160168256824
4,minimo_muestras_hoja,min_samples_leaf,10,2,0.0839354160707444,0.9941779872470197,0.9877181641887525,0.012281835811247532,0.0064598230582672,0.9740791268758526,0.9571045576407506,0.9962354590753182
5,minimo_muestras_hoja,min_samples_leaf,10,2,0.08744529192335904,0.9952869420571112,0.9935358758888171,0.006464124111182912,0.0017510661682941242,0.9864864864864865,0.9785522788203753,0.9951244799064631
6,minimo_muestras_hoja,min_samples_leaf,10,2,0.0877036249730736,0.9944552259495426,0.9909502262443439,0.009049773755656076,0.003504999705198686,0.981029810298103,0.9705093833780161,0.9985316349320168
7,minimo_muestras_hoja,min_samples_leaf,10,2,0.08126966701820493,0.9936235098419739,0.9909502262443439,0.009049773755656076,0.002673283597629972,0.981081081081081,0.9731903485254692,0.9956257336116299
8,minimo_muestras_hoja,min_samples_leaf,10,2,0.08702841703779995,0.9936235098419739,0.9941822882999354,0.005817711700064621,-0.0005587784579614841,0.9878869448183042,0.9839142091152815,0.9969376709857455
9,minimo_muestras_hoja,min_samples_leaf,10,2,0.08353675017133355,0.9930690324369282,0.9941822882999354,0.005817711700064621,-0.0011132558630071454,0.9878213802435724,0.9785522788203753,0.9976547263999707
10,minimo_muestras_hoja,min_samples_leaf,10,2,0.0969233748037368,0.9930690324369282,0.9922430510665805,0.007756948933419494,0.0008259813703477281,0.983739837398374,0.9731903485254692,0.9993400349849967
11,minimo_muestras_hoja,min_samples_leaf,10,2,0.08636100008152425,0.9952869420571112,0.9896574014221073,0.010342598577892659,0.005629540635003871,0.9781420765027322,0.9597855227882037,0.9974720371224612
12,minimo_muestras_hoja,min_samples_leaf,10,2,0.08397495909594,0.9933462711394511,0.9909502262443439,0.009049773755656076,0.002396044895107141,0.9808743169398907,0.9624664879356568,0.996439842704532
13,minimo_muestras_hoja,min_samples_leaf,10,2,0.0835511249024421,0.9936235098419739,0.9915966386554622,0.008403361344537785,0.0020268711865116806,0.9824086603518268,0.9731903485254692,0.9982164959283127
14,minimo_muestras_hoja,min_samples_leaf,10,2,0.08395029185339808,0.9941779872470197,0.9903038138332256,0.009696186166774368,0.0038741734137940353,0.9796472184531886,0.967828418230563,0.994841311526323
15,minimo_muestras_hoja,min_samples_leaf,10,2,0.09428841713815928,0.9941779872470197,0.9896574014221073,0.010342598577892659,0.0045205858249123265,0.978319783197832,0.967828418230563,0.9992418394983353
16,minimo_muestras_hoja,min_samples_leaf,10,2,0.08489687507972121,0.9941779872470197,0.9903038138332256,0.009696186166774368,0.0038741734137940353,0.9795918367346939,0.9651474530831099,0.9963507816817462
17,minimo_muestras_hoja,min_samples_leaf,10,2,0.08865733304992318,0.9930690324369282,0.9948287007110537,0.005171299288946329,-0.0017596682741254366,0.9892183288409704,0.9839142091152815,0.9990751355326077
18,minimo_muestras_hoja,min_samples_leaf,10,2,0.08503062487579882,0.9947324646520654,0.9799612152553329,0.020038784744667137,0.014771249396732578,0.9577080491132333,0.9410187667560321,0.994003224465748
19,minimo_muestras_hoja,min_samples_leaf,10,2,0.08441383298486471,0.9939007485444968,0.9903038138332256,0.009696186166774368,0.0035969347112712047,0.9795361527967258,0.9624664879356568,0.9964444099364698
20,minimo_muestras_hoja,min_samples_leaf,10,2,0.08382525015622377,0.9936235098419739,0.9896574014221073,0.010342598577892659,0.003966108419866554,0.9782608695652174,0.9651474530831099,0.9957068019785249
21,minimo_muestras_hoja,min_samples_leaf,10,2,0.08299300004728138,0.9941779872470197,0.9896574014221073,0.010342598577892659,0.0045205858249123265,0.978319783197832,0.967828418230563,0.9939027453631177
22,minimo_muestras_hoja,min_samples_leaf,10,2,0.09457404096610844,0.9952869420571112,0.9870717517776342,0.012928248222365823,0.008215190279477036,0.9727520435967303,0.9571045576407506,0.9960093810944001
23,minimo_muestras_hoja,min_samples_leaf,10,2,0.0841290841344744,0.9925145550318825,0.9903038138332256,0.009696186166774368,0.0022107411986568293,0.9796472184531886,0.967828418230563,0.9984654100689195
24,minimo_muestras_hoja,min_samples_leaf,10,2,0.0863975000102073,0.9939007485444968,0.989010989010989,0.01098901098901095,0.004889759533507787,0.9767441860465116,0.9571045576407506,0.9938159679563009
25,minimo_muestras_hoja,min_samples_leaf,10,2,0.08701758296228945,0.9933462711394511,0.9928894634776988,0.007110536522301203,0.0004568076617522676,0.9851551956815114,0.9785522788203753,0.9994724847111911
26,minimo_muestras_hoja,min_samples_leaf,10,2,0.08351387502625585,0.9950097033545883,0.9967679379444085,0.003232062055591456,-0.0017582345898202734,0.9932705248990579,0.9892761394101877,0.9977186676470992
27,minimo_muestras_hoja,min_samples_leaf,10,2,0.0848647088278085,0.9933462711394511,0.9909502262443439,0.009049773755656076,0.002396044895107141,0.9809782608695652,0.967828418230563,0.9988444903197519
28,minimo_muestras_hoja,min_samples_leaf,10,2,0.08472258388064802,0.9944552259495426,0.9903038138332256,0.009696186166774368,0.004151412116316977,0.9799196787148594,0.9812332439678284,0.9986869208178999
29,minimo_muestras_hoja,min_samples_leaf,10,2,0.09886291692964733,0.9927917937344053,0.9935358758888171,0.006464124111182912,-0.0007440821544117959,0.986449864498645,0.9758713136729222,0.995276340368393
0,minimo_muestras_hoja,min_samples_leaf,20,3,0.08567099994979799,0.9908511228167453,0.9922430510665805,0.007756948933419494,-0.0013919282498352503,0.9836956521739131,0.9705093833780161,0.9967983704116443
1,minimo_muestras_hoja,min_samples_leaf,20,3,0.08262904197908938,0.9919600776268367,0.9896574014221073,0.010342598577892659,0.002302676204729348,0.9782608695652174,0.9651474530831099,0.9979904179473946
2,minimo_muestras_hoja,min_samples_leaf,20,3,0.08360004099085927,0.9905738841142223,0.9915966386554622,0.008403361344537785,-0.0010227545412399008,0.9823129251700681,0.967828418230563,0.9990682846847011
3,minimo_muestras_hoja,min_samples_leaf,20,3,0.08686466701328754,0.9922373163293596,0.984486102133161,0.015513897866838988,0.007751214196198619,0.967479674796748,0.9571045576407506,0.9970312992404693
4,minimo_muestras_hoja,min_samples_leaf,20,3,0.08630429091863334,0.9922373163293596,0.9864253393665159,0.013574660633484115,0.005811976962843746,0.9714285714285714,0.9571045576407506,0.9952044064653734
5,minimo_muestras_hoja,min_samples_leaf,20,3,0.088297207839787,0.9908511228167453,0.9883645765998708,0.011635423400129241,0.0024865462168744967,0.975609756097561,0.9651474530831099,0.9937269069335148
6,minimo_muestras_hoja,min_samples_leaf,20,3,0.08515704213641584,0.9908511228167453,0.9864253393665159,0.013574660633484115,0.00442578345022937,0.9714285714285714,0.9571045576407506,0.998175390840873
7,minimo_muestras_hoja,min_samples_leaf,20,3,0.0832568749319762,0.9916828389243139,0.9909502262443439,0.009049773755656076,0.0007326126799699351,0.981029810298103,0.9705093833780161,0.9953802448949765
8,minimo_muestras_hoja,min_samples_leaf,20,3,0.084734708070755,0.9902966454116995,0.9935358758888171,0.006464124111182912,-0.003239230477117605,0.9865229110512129,0.9812332439678284,0.9962080556836919
9,minimo_muestras_hoja,min_samples_leaf,20,3,0.08405637484975159,0.9902966454116995,0.9896574014221073,0.010342598577892659,0.000639243989592142,0.9782608695652174,0.9651474530831099,0.997581650688967
10,minimo_muestras_hoja,min_samples_leaf,20,3,0.0886226249858737,0.9905738841142223,0.9915966386554622,0.008403361344537785,-0.0010227545412399008,0.9823609226594301,0.9705093833780161,0.9989974925896662
11,minimo_muestras_hoja,min_samples_leaf,20,3,0.08430641703307629,0.9908511228167453,0.9864253393665159,0.013574660633484115,0.00442578345022937,0.9711934156378601,0.9490616621983914,0.9969582235294655
12,minimo_muestras_hoja,min_samples_leaf,20,3,0.08617387502454221,0.9916828389243139,0.9870717517776342,0.012928248222365823,0.004611087146679682,0.9726027397260274,0.9517426273458445,0.9957558997218556
13,minimo_muestras_hoja,min_samples_leaf,20,3,0.0841614999808371,0.9894649293041309,0.9915966386554622,0.008403361344537785,-0.0021317093513313345,0.9824561403508771,0.9758713136729222,0.9979972687953012
14,minimo_muestras_hoja,min_samples_leaf,20,3,0.08677566586993635,0.9914056002217909,0.989010989010989,0.01098901098901095,0.002394611210801867,0.9769335142469471,0.9651474530831099,0.9943640357888293
15,minimo_muestras_hoja,min_samples_leaf,20,3,0.08316829218529165,0.9911283615192681,0.9877181641887525,0.012281835811247532,0.0034101973305156186,0.9741496598639455,0.9597855227882037,0.998947253038351
16,minimo_muestras_hoja,min_samples_leaf,20,3,0.08568695816211402,0.9911283615192681,0.9877181641887525,0.012281835811247532,0.0034101973305156186,0.9741496598639455,0.9597855227882037,0.9956211663796923
17,minimo_muestras_hoja,min_samples_leaf,20,3,0.09277750016190112,0.9908511228167453,0.9928894634776988,0.007110536522301203,-0.0020383406609535415,0.9851150202976996,0.9758713136729222,0.9989974925896662
18,minimo_muestras_hoja,min_samples_leaf,20,3,0.0859418751206249,0.9936235098419739,0.982546864899806,0.017453135100193973,0.011076644942167868,0.9630642954856361,0.9436997319034852,0.9927403848349631
19,minimo_muestras_hoja,min_samples_leaf,20,3,0.08363366592675447,0.9922373163293596,0.9877181641887525,0.012281835811247532,0.004519152140607163,0.9740082079343365,0.9544235924932976,0.9960265082141666
20,minimo_muestras_hoja,min_samples_leaf,20,3,0.08478474989533424,0.9916828389243139,0.9903038138332256,0.009696186166774368,0.0013790250910882262,0.9795918367346939,0.9651474530831099,0.9944074244922381
21,minimo_muestras_hoja,min_samples_leaf,20,3,0.08782741683535278,0.9905738841142223,0.9883645765998708,0.011635423400129241,0.002209307514351555,0.9757412398921833,0.9705093833780161,0.9942144589428684
22,minimo_muestras_hoja,min_samples_leaf,20,3,0.0837400839664042,0.9930690324369282,0.984486102133161,0.015513897866838988,0.008582930303767222,0.9673024523160763,0.9517426273458445,0.9945353069864946
23,minimo_muestras_hoja,min_samples_leaf,20,3,0.08836554200388491,0.9911283615192681,0.9870717517776342,0.012928248222365823,0.00405660974163391,0.972972972972973,0.9651474530831099,0.9976775625596594
24,minimo_muestras_hoja,min_samples_leaf,20,3,0.08333279192447662,0.9922373163293596,0.9870717517776342,0.012928248222365823,0.0051655645517254545,0.9726775956284153,0.9544235924932976,0.99282716224178
25,minimo_muestras_hoja,min_samples_leaf,20,3,0.08607420814223588,0.9914056002217909,0.9915966386554622,0.008403361344537785,-0.0001910384336712978,0.9824561403508771,0.9758713136729222,0.9990568666048568
26,minimo_muestras_hoja,min_samples_leaf,20,3,0.07971487520262599,0.9911283615192681,0.9935358758888171,0.006464124111182912,-0.002407514369549002,0.9865229110512129,0.9812332439678284,0.9979162004284063
27,minimo_muestras_hoja,min_samples_leaf,20,3,0.09392962488345802,0.9911283615192681,0.9883645765998708,0.011635423400129241,0.0027637849193973274,0.9754768392370572,0.9597855227882037,0.9981982270005617
28,minimo_muestras_hoja,min_samples_leaf,20,3,0.08558650012128055,0.9911283615192681,0.9909502262443439,0.009049773755656076,0.0001781352749241627,0.9811827956989247,0.9785522788203753,0.9981868089207174
29,minimo_muestras_hoja,min_samples_leaf,20,3,0.08688775007613003,0.9900194067091767,0.9903038138332256,0.009696186166774368,-0.00028440712404897983,0.9796472184531886,0.967828418230563,0.9943788792926271
